path,annotator,value,emotion
14555,human-5,False,Doubt
14556,human-1,True,Affection
14556,human-2,True,Affection
14556,human-4,True,Affection
14556,human-4,False,Bitterness
14557,human-1,True,Distress
14557,human-2,True,Distress
14557,human-4,True,Distress
14557,human-7,False,Amusement
14558,human-1,True,Fatigue/Exhaustion
14558,human-2,False,Fatigue/Exhaustion
14558,human-3,False,Longing
14559,human-1,True,Infatuation
14559,human-2,True,Infatuation
14559,human-4,True,Infatuation
14559,human-5,False,Disgust
14560,human-1,True,Contemplation
14560,human-2,False,Contemplation
14560,human-7,False,Confusion
14561,human-1,True,Jealousy & Envy
14561,human-2,True,Jealousy & Envy
14561,human-4,True,Jealousy & Envy
14561,human-5,False,Thankfulness/Gratitude
14562,human-1,True,Thankfulness/Gratitude
14562,human-2,True,Thankfulness/Gratitude
14562,human-4,True,Thankfulness/Gratitude
14562,human-4,False,Jealousy & Envy
14563,human-1,True,Shame
14563,human-2,False,Shame
14563,human-4,False,Sexual Lust
14564,human-1,True,Affection
14564,human-2,True,Affection
14564,human-3,False,Bitterness
14564,human-4,True,Affection
14565,human-1,True,Concentration
14565,human-2,True,Concentration
14565,human-4,False,Concentration
14565,human-7,False,Intoxication/Altered States of Consciousness
14566,human-1,True,Affection
14566,human-2,True,Affection
14566,human-3,False,Bitterness
14566,human-4,True,Affection
14567,human-1,True,Contempt
14567,human-2,True,Contempt
14567,human-3,False,Awe
14567,human-4,True,Contempt
14568,human-1,True,Anger
14568,human-2,True,Anger
14568,human-4,True,Anger
14568,human-4,False,Contentment
14569,human-1,True,Fear
14569,human-2,False,Fear
14569,human-3,False,Pleasure/Ecstasy
14570,human-1,True,Concentration
14570,human-2,False,Concentration
14570,human-3,False,Intoxication/Altered States of Consciousness
14571,human-1,True,Fear
14571,human-2,True,Fear
14571,human-4,True,Fear
14571,human-5,False,Pleasure/Ecstasy
14572,human-1,True,Disgust
14572,human-2,True,Disgust
14572,human-3,False,Infatuation
14572,human-4,True,Disgust
14573,human-1,True,Jealousy & Envy
14573,human-2,False,Jealousy & Envy
14573,human-3,False,Thankfulness/Gratitude
14574,human-1,True,Pleasure/Ecstasy
14574,human-2,True,Pleasure/Ecstasy
14574,human-3,False,Fear
14574,human-4,True,Pleasure/Ecstasy
14575,human-1,True,Doubt
14575,human-2,True,Doubt
14575,human-4,True,Doubt
14575,human-5,False,Pride
14576,human-1,True,Amusement
14576,human-2,True,Amusement
14576,human-4,True,Amusement
14576,human-5,False,Distress
14577,human-1,True,Sexual Lust
14577,human-2,False,Sexual Lust
14577,human-3,False,Shame
14578,human-1,True,Bitterness
14578,human-2,True,Bitterness
14578,human-4,True,Bitterness
14578,human-4,False,Affection
14579,human-1,True,Infatuation
14579,human-2,True,Infatuation
14579,human-3,False,Disgust
14579,human-4,True,Infatuation
14580,human-1,True,Sourness
14580,human-2,True,Sourness
14580,human-4,True,Sourness
14580,human-5,False,Malevolence/Malice
14581,human-1,True,Astonishment/Surprise
14581,human-2,True,Astonishment/Surprise
14581,human-4,True,Astonishment/Surprise
14581,human-7,True,Impatience and Irritability
14582,human-1,True,Thankfulness/Gratitude
14582,human-2,True,Thankfulness/Gratitude
14582,human-4,True,Thankfulness/Gratitude
14582,human-7,False,Jealousy & Envy
14583,human-1,True,Thankfulness/Gratitude
14583,human-2,True,Thankfulness/Gratitude
14583,human-4,True,Thankfulness/Gratitude
14583,human-7,False,Jealousy & Envy
14584,human-1,True,Astonishment/Surprise
14584,human-2,True,Astonishment/Surprise
14584,human-3,False,Impatience and Irritability
14584,human-4,True,Astonishment/Surprise
14585,human-1,True,Triumph
14585,human-2,False,Triumph
14585,human-5,False,Disappointment
14586,human-1,True,Pride
14586,human-2,False,Pride
14586,human-5,False,Doubt
14587,human-1,True,Concentration
14587,human-2,True,Concentration
14587,human-4,True,Concentration
14587,human-4,False,Intoxication/Altered States of Consciousness
14588,human-1,True,Fatigue/Exhaustion
14588,human-2,False,Fatigue/Exhaustion
14588,human-3,False,Longing
14589,human-1,True,Contempt
14589,human-2,True,Contempt
14589,human-3,False,Awe
14589,human-4,True,Contempt
14590,human-1,True,Sourness
14590,human-2,False,Sourness
14590,human-7,False,Malevolence/Malice
14591,human-1,True,Anger
14591,human-2,False,Anger
14591,human-4,False,Contentment
14592,human-1,True,Doubt
14592,human-2,True,Doubt
14592,human-4,True,Doubt
14592,human-4,False,Pride
14593,human-1,True,Jealousy & Envy
14593,human-2,False,Jealousy & Envy
14593,human-4,False,Thankfulness/Gratitude
14594,human-1,False,Anger
14594,human-5,False,Contentment
14595,human-1,True,Pain
14595,human-2,False,Pain
14595,human-7,False,Relief
14596,human-1,False,Distress
14596,human-4,False,Amusement
14597,human-1,True,Anger
14597,human-2,False,Anger
14597,human-4,False,Contentment
14598,human-1,True,Disappointment
14598,human-2,True,Disappointment
14598,human-4,True,Disappointment
14598,human-4,False,Triumph
14599,human-1,True,Thankfulness/Gratitude
14599,human-2,False,Thankfulness/Gratitude
14599,human-7,False,Jealousy & Envy
14600,human-1,True,Contemplation
14600,human-2,True,Contemplation
14600,human-3,False,Confusion
14600,human-4,True,Contemplation
14601,human-1,True,Malevolence/Malice
14601,human-2,False,Malevolence/Malice
14601,human-4,False,Sourness
14602,human-1,True,Pride
14602,human-2,True,Pride
14602,human-4,True,Pride
14602,human-5,False,Doubt
14603,human-1,True,Impatience and Irritability
14603,human-2,True,Impatience and Irritability
14603,human-4,False,Impatience and Irritability
14603,human-4,False,Astonishment/Surprise
14604,human-1,True,Longing
14604,human-2,False,Longing
14604,human-7,True,Fatigue/Exhaustion
14605,human-1,True,Contemplation
14605,human-2,False,Contemplation
14605,human-5,True,Confusion
14606,human-1,True,Impatience and Irritability
14606,human-2,True,Impatience and Irritability
14606,human-4,True,Impatience and Irritability
14606,human-4,False,Astonishment/Surprise
14607,human-1,True,Pleasure/Ecstasy
14607,human-2,True,Pleasure/Ecstasy
14607,human-4,True,Pleasure/Ecstasy
14607,human-7,False,Fear
14608,human-1,False,Sexual Lust
14608,human-5,False,Shame
14609,human-1,True,Amusement
14609,human-2,True,Amusement
14609,human-4,True,Amusement
14609,human-7,False,Distress
14610,human-1,True,Pain
14610,human-2,False,Pain
14610,human-7,True,Relief
14611,human-1,False,Sexual Lust
14611,human-7,False,Shame
14612,human-1,True,Fear
14612,human-2,True,Fear
14612,human-3,False,Pleasure/Ecstasy
14612,human-4,True,Fear
14613,human-1,False,Anger
14613,human-3,False,Contentment
14614,human-1,True,Interest
14614,human-2,True,Interest
14614,human-3,False,Emotional Numbness
14614,human-4,True,Interest
14615,human-1,True,Fear
14615,human-2,False,Fear
14615,human-4,False,Pleasure/Ecstasy
14616,human-1,True,Astonishment/Surprise
14616,human-2,True,Astonishment/Surprise
14616,human-4,True,Astonishment/Surprise
14616,human-5,False,Impatience and Irritability
14617,human-1,True,Embarrassment
14617,human-2,False,Embarrassment
14617,human-7,False,Teasing
14618,human-1,True,Hope/Enthusiasm/Optimism
14618,human-2,True,Hope/Enthusiasm/Optimism
14618,human-4,True,Hope/Enthusiasm/Optimism
14618,human-4,False,Hopelessness
14619,human-1,True,Hopelessness
14619,human-2,False,Hopelessness
14619,human-3,False,Hope/Enthusiasm/Optimism
14620,human-1,True,Disappointment
14620,human-2,True,Disappointment
14620,human-4,True,Disappointment
14620,human-4,False,Triumph
14621,human-1,True,Contentment
14621,human-2,True,Contentment
14621,human-3,False,Anger
14621,human-4,True,Contentment
14622,human-1,True,Pleasure/Ecstasy
14622,human-2,True,Pleasure/Ecstasy
14622,human-4,True,Pleasure/Ecstasy
14622,human-5,False,Fear
14623,human-1,True,Pleasure/Ecstasy
14623,human-2,True,Pleasure/Ecstasy
14623,human-4,True,Pleasure/Ecstasy
14623,human-5,False,Fear
14624,human-1,True,Teasing
14624,human-2,True,Teasing
14624,human-3,False,Embarrassment
14624,human-4,False,Teasing
14625,human-1,True,Affection
14625,human-2,True,Affection
14625,human-4,True,Affection
14625,human-4,True,Bitterness
14626,human-1,True,Hopelessness
14626,human-2,False,Hopelessness
14626,human-4,False,Hope/Enthusiasm/Optimism
14627,human-1,True,Anger
14627,human-2,False,Anger
14627,human-4,False,Contentment
14628,human-1,True,Disappointment
14628,human-2,True,Disappointment
14628,human-3,False,Triumph
14628,human-4,True,Disappointment
14629,human-1,True,Contemplation
14629,human-2,True,Contemplation
14629,human-3,False,Confusion
14629,human-4,False,Contemplation
14630,human-1,True,Astonishment/Surprise
14630,human-2,False,Astonishment/Surprise
14630,human-3,False,Impatience and Irritability
14631,human-1,True,Doubt
14631,human-2,True,Doubt
14631,human-4,True,Doubt
14631,human-7,False,Pride
14632,human-1,True,Contemplation
14632,human-2,True,Contemplation
14632,human-4,True,Contemplation
14632,human-5,False,Confusion
14633,human-1,True,Intoxication/Altered States of Consciousness
14633,human-2,False,Intoxication/Altered States of Consciousness
14633,human-3,False,Concentration
14634,human-1,True,Sadness
14634,human-2,False,Sadness
14634,human-5,False,Elation
14635,human-1,True,Contentment
14635,human-2,True,Contentment
14635,human-4,True,Contentment
14635,human-7,False,Anger
14636,human-1,True,Astonishment/Surprise
14636,human-2,True,Astonishment/Surprise
14636,human-4,True,Astonishment/Surprise
14636,human-5,False,Impatience and Irritability
14637,human-1,True,Infatuation
14637,human-2,True,Infatuation
14637,human-3,False,Disgust
14637,human-4,False,Infatuation
14638,human-1,True,Pain
14638,human-2,False,Pain
14638,human-5,False,Relief
14639,human-1,True,Relief
14639,human-2,True,Relief
14639,human-3,False,Pain
14639,human-4,True,Relief
14640,human-1,False,Anger
14640,human-3,False,Contentment
14641,human-1,True,Fear
14641,human-2,False,Fear
14641,human-3,False,Pleasure/Ecstasy
14642,human-1,True,Contemplation
14642,human-2,True,Contemplation
14642,human-3,False,Confusion
14642,human-4,True,Contemplation
14643,human-1,True,Interest
14643,human-2,True,Interest
14643,human-3,False,Emotional Numbness
14643,human-4,True,Interest
14644,human-1,True,Astonishment/Surprise
14644,human-2,True,Astonishment/Surprise
14644,human-4,True,Astonishment/Surprise
14644,human-4,False,Impatience and Irritability
14645,human-1,True,Intoxication/Altered States of Consciousness
14645,human-2,False,Intoxication/Altered States of Consciousness
14645,human-5,True,Concentration
14646,human-1,True,Bitterness
14646,human-2,False,Bitterness
14646,human-3,False,Affection
14647,human-1,True,Triumph
14647,human-2,True,Triumph
14647,human-3,False,Disappointment
14647,human-4,True,Triumph
14648,human-1,True,Malevolence/Malice
14648,human-2,False,Malevolence/Malice
14648,human-3,False,Sourness
14649,human-1,True,Longing
14649,human-2,True,Longing
14649,human-3,False,Fatigue/Exhaustion
14649,human-4,False,Longing
14650,human-1,True,Fear
14650,human-2,False,Fear
14650,human-3,False,Pleasure/Ecstasy
14651,human-1,True,Intoxication/Altered States of Consciousness
14651,human-2,False,Intoxication/Altered States of Consciousness
14651,human-3,False,Concentration
14652,human-1,False,Embarrassment
14652,human-3,False,Teasing
14653,human-1,True,Anger
14653,human-2,False,Anger
14653,human-5,False,Contentment
14654,human-1,True,Teasing
14654,human-2,False,Teasing
14654,human-4,False,Embarrassment
14655,human-1,True,Longing
14655,human-2,True,Longing
14655,human-4,True,Longing
14655,human-4,False,Fatigue/Exhaustion
14656,human-1,True,Contentment
14656,human-2,True,Contentment
14656,human-3,False,Anger
14656,human-4,True,Contentment
14657,human-1,True,Confusion
14657,human-2,False,Confusion
14657,human-5,False,Contemplation
14658,human-1,True,Contemplation
14658,human-2,False,Contemplation
14658,human-3,False,Confusion
14659,human-1,True,Emotional Numbness
14659,human-2,False,Emotional Numbness
14659,human-5,False,Interest
14660,human-1,True,Impatience and Irritability
14660,human-2,True,Impatience and Irritability
14660,human-4,False,Impatience and Irritability
14660,human-5,True,Astonishment/Surprise
14661,human-1,False,Anger
14661,human-3,True,Contentment
14662,human-1,True,Concentration
14662,human-2,True,Concentration
14662,human-4,True,Concentration
14662,human-4,False,Intoxication/Altered States of Consciousness
14663,human-1,True,Pleasure/Ecstasy
14663,human-2,True,Pleasure/Ecstasy
14663,human-4,True,Pleasure/Ecstasy
14663,human-4,False,Fear
14664,human-1,True,Interest
14664,human-2,True,Interest
14664,human-3,False,Emotional Numbness
14664,human-4,True,Interest
14665,human-1,True,Fatigue/Exhaustion
14665,human-2,False,Fatigue/Exhaustion
14665,human-7,True,Longing
14666,human-1,True,Affection
14666,human-2,True,Affection
14666,human-4,True,Affection
14666,human-7,False,Bitterness
14667,human-1,True,Fatigue/Exhaustion
14667,human-2,False,Fatigue/Exhaustion
14667,human-4,False,Longing
14668,human-1,True,Astonishment/Surprise
14668,human-2,False,Astonishment/Surprise
14668,human-3,False,Impatience and Irritability
14669,human-1,True,Pleasure/Ecstasy
14669,human-2,True,Pleasure/Ecstasy
14669,human-3,False,Fear
14669,human-4,True,Pleasure/Ecstasy
14670,human-1,True,Thankfulness/Gratitude
14670,human-2,True,Thankfulness/Gratitude
14670,human-4,True,Thankfulness/Gratitude
14670,human-4,False,Jealousy & Envy
14671,human-1,False,Sexual Lust
14671,human-3,False,Shame
14672,human-1,True,Disappointment
14672,human-2,True,Disappointment
14672,human-3,False,Triumph
14672,human-4,True,Disappointment
14673,human-1,True,Jealousy & Envy
14673,human-2,False,Jealousy & Envy
14673,human-3,False,Thankfulness/Gratitude
14674,human-1,True,Triumph
14674,human-2,True,Triumph
14674,human-3,False,Disappointment
14674,human-4,True,Triumph
14675,human-1,True,Pride
14675,human-2,True,Pride
14675,human-4,True,Pride
14675,human-5,False,Doubt
14676,human-1,True,Contentment
14676,human-2,True,Contentment
14676,human-4,True,Contentment
14676,human-7,False,Anger
14677,human-1,False,Sexual Lust
14677,human-7,False,Shame
14678,human-1,True,Interest
14678,human-2,True,Interest
14678,human-3,False,Emotional Numbness
14678,human-4,False,Interest
14679,human-1,True,Contemplation
14679,human-2,True,Contemplation
14679,human-3,False,Confusion
14679,human-4,True,Contemplation
14680,human-1,True,Elation
14680,human-2,True,Elation
14680,human-4,True,Elation
14680,human-5,False,Sadness
14681,human-1,True,Shame
14681,human-2,False,Shame
14681,human-4,False,Sexual Lust
14682,human-1,True,Contemplation
14682,human-2,True,Contemplation
14682,human-4,False,Contemplation
14682,human-4,False,Confusion
14683,human-1,True,Jealousy & Envy
14683,human-2,True,Jealousy & Envy
14683,human-3,False,Thankfulness/Gratitude
14683,human-4,True,Jealousy & Envy
14684,human-1,True,Triumph
14684,human-2,True,Triumph
14684,human-4,True,Triumph
14684,human-4,False,Disappointment
14685,human-1,False,Anger
14685,human-7,False,Contentment
14686,human-1,False,Awe
14686,human-5,False,Contempt
14687,human-1,False,Sexual Lust
14687,human-3,False,Shame
14688,human-1,False,Fatigue/Exhaustion
14688,human-7,False,Longing
14689,human-1,True,Bitterness
14689,human-2,True,Bitterness
14689,human-3,False,Affection
14689,human-4,True,Bitterness
14690,human-1,True,Contentment
14690,human-2,True,Contentment
14690,human-4,True,Contentment
14690,human-5,False,Anger
14691,human-1,True,Doubt
14691,human-2,True,Doubt
14691,human-4,True,Doubt
14691,human-5,False,Pride
14692,human-1,True,Distress
14692,human-2,True,Distress
14692,human-3,False,Amusement
14692,human-4,True,Distress
14693,human-1,True,Thankfulness/Gratitude
14693,human-2,True,Thankfulness/Gratitude
14693,human-4,True,Thankfulness/Gratitude
14693,human-7,True,Jealousy & Envy
14694,human-1,True,Fear
14694,human-2,True,Fear
14694,human-3,False,Pleasure/Ecstasy
14694,human-4,True,Fear
14695,human-1,True,Disgust
14695,human-2,False,Disgust
14695,human-7,False,Infatuation
14696,human-1,True,Disappointment
14696,human-2,True,Disappointment
14696,human-3,False,Triumph
14696,human-4,True,Disappointment
14697,human-1,True,Astonishment/Surprise
14697,human-2,True,Astonishment/Surprise
14697,human-4,True,Astonishment/Surprise
